params/verbose,params/vf_coef,params/device,time/iterations,params/gamma,params/seed,params/learning_rate,params/stats_window_size,params/rollout_buffer_kwargs,params/policy_kwargs,rollout/ep_rew_mean,time/fps,params/normalize_advantage,time/time_elapsed,rollout/ep_len_mean,params/target_kl,params/n_steps,params/clip_range,params/rollout_buffer_class,params/batch_size,params/_init_setup_model,params/gae_lambda,params/clip_range_vf,params/n_epochs,params/use_sde,params/sde_sample_freq,time/total_timesteps,params/max_grad_norm,params/policy,params/ent_coef,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/loss,train/approx_kl,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
,,,660,,,,,,,-0.40135026,14,,693,15.0,,,,,,,,,,,,9900,,,,-1.689848780632019,0.2,0.5605144798755646,0.0,6590,0.0007347129844127665,5e-05,-0.02967921458184719,7.4779986e-05,0.03221628852188587,,,
,,,661,,,,,,,-0.40145615,14,,694,15.0,,,,,,,,,,,,9915,,,,-1.7033386945724487,0.2,0.8521606773138046,0.0,6600,-0.007147984422044828,5e-05,-0.049018509685993195,0.00087604125,0.01008229930885136,,,
,,,662,,,,,,,-0.38742618,14,,695,15.0,,,,,,,,,,,,9930,,,,-1.6960436820983886,0.2,0.9350149109959602,0.0,6610,-0.0059188951177446825,5e-05,-0.04727493226528168,0.00032461883,0.00239752329653129,,,
,,,663,,,,,,,-0.37411502999999996,14,,696,15.0,,,,,,,,,,,,9945,,,,-1.6963408708572387,0.2,-0.5404380559921265,0.0,6620,0.0025364069097363997,5e-05,0.14919346570968628,6.0383478e-05,0.42166847884655,,,
,,,664,,,,,,,-0.3882225499999999,14,,697,15.0,,,,,,,,,,,,9960,,,,-1.6977103114128114,0.2,-0.33995044231414795,0.0,6630,-0.002856145308081537,5e-05,0.06611236929893494,8.485317e-05,0.26055269688367844,,,
,,,665,,,,,,,-0.3739158899999998,14,,698,15.0,,,,,,,,,,,,9975,,,,-1.7048210382461548,0.2,0.32764869928359985,0.0,6640,-0.0017705790168356828,5e-05,-0.007584847509860992,0.00011916558,0.06484250836074353,,,
,,,666,,,,,,,-0.37362754,14,,699,15.0,,,,,,,,,,,,9990,,,,-1.7119682669639587,0.2,-0.7418242692947388,0.0,6650,-0.007300322115188429,5e-05,0.051134176552295685,0.00048791963,0.23137475401163102,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,-1.7072602748870849,0.2,0.3752707242965698,0.0,6660,-0.0020825163837677073,5e-05,-0.005957353860139847,0.00012225707,0.08061017021536827,,-0.8322827711701393,15.0
,,,667,,,,,,,-0.3591501099999999,14,,705,15.0,,,,,,,,,,,,10005,,,,,,,,,,,,,,-0.023370663,,
,,,668,,,,,,,-0.35790128999999987,14,,706,15.05,,,,,,,,,,,,10020,,,,-1.6733044266700745,0.2,-1.061262845993042,0.0,6670,0.0001374391825326171,5e-05,0.046403419226408005,6.7603585e-05,0.19386989027261733,,,
,,,669,,,,,,,-0.3717283899999999,14,,707,15.05,,,,,,,,,,,,10035,,,,-1.7206993222236633,0.2,0.4571014642715454,0.0,6680,-0.003375368708317694,5e-05,0.033325888216495514,0.00022312402,0.17267276346683502,,,
,,,670,,,,,,,-0.37184556999999996,14,,708,15.05,,,,,,,,,,,,10050,,,,-1.7159984588623047,0.2,0.5182054340839386,0.0,6690,-0.006370582496941069,5e-05,-0.017653416842222214,0.00050010683,0.10373063236474991,,,
,,,671,,,,,,,-0.37111493999999995,14,,709,15.05,,,,,,,,,,,,10065,,,,-1.7199197292327881,0.2,0.8455770313739777,0.0,6700,-0.0034756301766421414,5e-05,-0.038748130202293396,0.00065110525,0.028005728591233493,,,
,,,672,,,,,,,-0.38399248999999996,14,,710,15.05,,,,,,,,,,,,10080,,,,-1.7155335545539856,0.2,0.9516415409743786,0.0,6710,-0.00558442048534431,5e-05,-0.0477667897939682,0.00047272444,0.006077885453123599,,,
,,,673,,,,,,,-0.38350478000000005,14,,711,15.05,,,,,,,,,,,,10095,,,,-1.7147027373313903,0.2,0.8231235891580582,0.0,6720,-0.011410226021738268,5e-05,-0.05897676572203636,0.0017393113,0.004186120769008994,,,
,,,674,,,,,,,-0.36990784,14,,712,15.05,,,,,,,,,,,,10110,,,,-1.7169697999954223,0.2,-0.0607069730758667,0.0,6730,-0.007178038837543399,5e-05,-0.0498129203915596,0.00062348443,0.009070697287097574,,,
,,,675,,,,,,,-0.37029101,14,,713,15.05,,,,,,,,,,,,10125,,,,-1.6997255444526673,0.2,-0.9816434383392334,0.0,6740,-0.006663526551177057,5e-05,0.26585957407951355,0.00031015874,0.7410291314125061,,,
,,,676,,,,,,,-0.37086184000000005,14,,714,15.05,,,,,,,,,,,,10140,,,,-1.7060653686523437,0.2,-0.28615522384643555,0.0,6750,-0.00017608325152380645,5e-05,0.13779282569885254,6.76314e-05,0.46563256084918975,,,
,,,677,,,,,,,-0.37072059,14,,715,15.05,,,,,,,,,,,,10155,,,,-1.720266616344452,0.2,0.38203614950180054,0.0,6760,-0.0029620921701535964,5e-05,0.0039108917117118835,9.302298e-05,0.09324464946985245,,,
,,,678,,,,,,,-0.38452385000000006,14,,716,15.05,,,,,,,,,,,,10170,,,,-1.714989423751831,0.2,0.4397016167640686,0.0,6770,-0.005105581522608915,5e-05,-0.03117251768708229,0.00019925833,0.050943739153444766,,,
,,,679,,,,,,,-0.36994854000000005,14,,717,15.05,,,,,,,,,,,,10185,,,,-1.7108744978904724,0.2,0.4882950186729431,0.0,6780,-0.007236007614216078,5e-05,-0.04217500239610672,0.00063021976,0.030940016731619835,,,
,,,680,,,,,,,-0.36913338,14,,718,15.05,,,,,,,,,,,,10200,,,,-1.703390896320343,0.2,-0.4832800626754761,0.0,6790,-0.002012153681328499,5e-05,0.27160874009132385,0.00031884114,0.6629676878452301,,,
,,,681,,,,,,,-0.36852323000000003,14,,719,15.05,,,,,,,,,,,,10215,,,,-1.7012933850288392,0.2,0.9554370529949665,0.0,6800,-0.007251402467954904,5e-05,-0.04911162331700325,0.0016907653,0.009738923655822873,,,
,,,682,,,,,,,-0.3686391500000001,14,,720,15.05,,,,,,,,,,,,10230,,,,-1.686353039741516,0.2,-0.49478816986083984,0.0,6810,0.005545797538943553,5e-05,0.21021415293216705,0.0005021175,0.5313727706670761,,,
,,,683,,,,,,,-0.36785063,14,,721,15.05,,,,,,,,,,,,10245,,,,-1.6854655742645264,0.2,0.8743600100278854,0.0,6820,-0.004891154416255006,5e-05,-0.03170936927199364,0.0002458334,0.03180428389459848,,,
,,,684,,,,,,,-0.38167277000000005,14,,722,15.05,,,,,,,,,,,,10260,,,,-1.6817865252494812,0.2,0.20730924606323242,0.0,6830,-0.004864666220480274,5e-05,-0.03287813439965248,0.00041249197,0.03721104096621275,,,
,,,685,,,,,,,-0.36760065,14,,723,15.05,,,,,,,,,,,,10275,,,,-1.6759225606918335,0.2,0.7605186253786087,0.0,6840,-0.00992920597627176,5e-05,-0.05661410838365555,0.00062605937,0.008040069648995996,,,
,,,686,,,,,,,-0.35396514999999995,14,,724,15.05,,,,,,,,,,,,10290,,,,-1.678727662563324,0.2,-0.5289210081100464,0.0,6850,0.0036087931863343138,5e-05,0.2513696551322937,0.00034631093,0.6335915565490723,,,
,,,687,,,,,,,-0.34009074999999994,14,,725,15.05,,,,,,,,,,,,10305,,,,-1.6874516487121582,0.2,-0.40048861503601074,0.0,6860,-0.0033094012488922076,5e-05,0.12225629389286041,0.00015788476,0.43032297790050505,,,
,,,688,,,,,,,-0.3396854999999999,14,,726,15.05,,,,,,,,,,,,10320,,,,-1.6928727269172668,0.2,-0.45712459087371826,0.0,6870,-0.009736699850763841,5e-05,0.04119424149394035,0.00089404185,0.2792466789484024,,,
,,,689,,,,,,,-0.3389203299999999,14,,727,15.05,,,,,,,,,,,,10335,,,,-1.6935884594917296,0.2,0.40829920768737793,0.0,6880,-0.004947899859689642,5e-05,0.046995118260383606,0.00043919086,0.1960560292005539,,,
,,,690,,,,,,,-0.33865877999999994,14,,728,15.05,,,,,,,,,,,,10350,,,,-1.6869443297386169,0.2,0.10096490383148193,0.0,6890,-0.0015687229731518927,5e-05,0.02389150857925415,0.00035638412,0.16734075397253037,,,
,,,691,,,,,,,-0.3394183,14,,729,15.05,,,,,,,,,,,,10365,,,,-1.6782454252243042,0.2,0.31925731897354126,0.0,6900,-0.014707172939864321,5e-05,-0.032746609300374985,0.001914366,0.1135121189057827,,,
,,,692,,,,,,,-0.33959426,14,,730,15.05,,,,,,,,,,,,10380,,,,-1.6736739516258239,0.2,0.7926491498947144,0.0,6910,-0.013140638560677598,5e-05,-0.05546311289072037,0.00428857,0.03141666501760483,,,
,,,693,,,,,,,-0.33987716999999995,14,,731,15.05,,,,,,,,,,,,10395,,,,-1.65884028673172,0.2,0.8400605022907257,0.0,6920,-0.0057090804840360665,5e-05,-0.04605672508478165,0.0015096148,0.009744897950440645,,,
,,,694,,,,,,,-0.33996612,14,,732,15.05,,,,,,,,,,,,10410,,,,-1.6307513236999511,0.2,0.827838659286499,0.0,6930,-0.007295757728473573,5e-05,-0.049901705235242844,0.0004631837,0.0036778806475922464,,,
,,,695,,,,,,,-0.34056113000000005,14,,733,15.05,,,,,,,,,,,,10425,,,,-1.6146020770072937,0.2,0.7418292760848999,0.0,6940,-0.008948511800166158,5e-05,-0.0560091994702816,0.000982523,0.0018454785458743572,,,
,,,696,,,,,,,-0.34024661,14,,734,15.05,,,,,,,,,,,,10440,,,,-1.6297749519348144,0.2,0.8480988442897797,0.0,6950,-0.00013348484081987522,5e-05,-0.03794408589601517,0.00012951295,0.0015934022259898484,,,
,,,697,,,,,,,-0.33926935999999996,14,,735,15.05,,,,,,,,,,,,10455,,,,-1.6342022657394408,0.2,0.878524087369442,0.0,6960,-0.010818746168321524,5e-05,-0.05816971883177757,0.0012517412,0.0020510886330157518,,,
,,,698,,,,,,,-0.35375170000000006,14,,736,15.05,,,,,,,,,,,,10470,,,,-1.6640844106674195,0.2,0.7539709806442261,0.0,6970,-0.004509599668575959,5e-05,-0.044585779309272766,0.0006715894,0.003405960137024522,,,
,,,699,,,,,,,-0.33950852000000004,14,,737,15.05,,,,,,,,,,,,10485,,,,-1.6511351466178894,0.2,0.7981902062892914,0.0,6980,-0.006246657014635204,5e-05,-0.05028703808784485,0.0006730278,0.0034950647968798876,,,
,,,700,,,,,,,-0.33944062,14,,738,15.05,,,,,,,,,,,,10500,,,,-1.6748866081237792,0.2,-0.10012638568878174,0.0,6990,-0.006222283771106163,5e-05,0.18456411361694336,0.0008085688,0.5339002817869186,,,
,,,701,,,,,,,-0.33810165999999997,14,,739,15.05,,,,,,,,,,,,10515,,,,-1.6788769364356995,0.2,-0.5011441707611084,0.0,7000,-0.004649369961116534,5e-05,0.158045694231987,0.00034751097,0.5038619130849838,,,
,,,702,,,,,,,-0.33832437999999987,14,,740,15.05,,,,,,,,,,,,10530,,,,-1.6889031529426575,0.2,0.517601728439331,0.0,7010,-0.005385088933398663,5e-05,-0.01061023399233818,0.00030525922,0.06934728808701038,,,
,,,703,,,,,,,-0.3523784199999999,14,,741,15.05,,,,,,,,,,,,10545,,,,-1.682025969028473,0.2,0.5448583960533142,0.0,7020,-0.006589752886211509,5e-05,-0.03031693398952484,0.00054297847,0.057266336679458615,,,
,,,704,,,,,,,-0.35310612999999996,14,,742,15.05,,,,,,,,,,,,10560,,,,-1.673194420337677,0.2,0.6469444334506989,0.0,7030,-0.014405113503647727,5e-05,-0.05941133573651314,0.00185558,0.02865172168239951,,,
,,,705,,,,,,,-0.35415659,14,,743,15.05,,,,,,,,,,,,10575,,,,-1.6582372665405274,0.2,0.781299039721489,0.0,7040,-0.017120906713729057,5e-05,-0.06771650910377502,0.002823778,0.013508263137191534,,,
,,,706,,,,,,,-0.33915818999999997,14,,744,15.05,,,,,,,,,,,,10590,,,,-1.6407301306724549,0.2,0.9380616135895252,0.0,7050,-0.0025301769002544104,5e-05,-0.04009129852056503,0.0009263158,0.0034727418795228006,,,
,,,707,,,,,,,-0.32413987999999994,14,,745,15.05,,,,,,,,,,,,10605,,,,-1.6316081762313843,0.2,-0.8299131393432617,0.0,7060,-0.0013273400299176786,5e-05,0.34189388155937195,0.0003548781,0.8322994947433472,,,
,,,708,,,,,,,-0.32338888,14,,746,15.05,,,,,,,,,,,,10620,,,,-1.6219761490821838,0.2,-0.7423577308654785,0.0,7070,-0.0018918459804744714,5e-05,0.2217824012041092,0.00010063251,0.6380641400814057,,,
,,,709,,,,,,,-0.3381955,14,,747,15.05,,,,,,,,,,,,10635,,,,-1.6227545857429504,0.2,0.5776526927947998,0.0,7080,-0.0018664191217247605,5e-05,-0.015533259138464928,4.4882298e-05,0.04495290778577328,,,
,,,710,,,,,,,-0.33752798000000006,14,,748,15.05,,,,,,,,,,,,10650,,,,-1.6328786373138429,0.2,0.4854317307472229,0.0,7090,-0.005207845223097252,5e-05,-0.030903518199920654,0.0003373305,0.04454565849155188,,,
,,,711,,,,,,,-0.33749908000000006,14,,749,15.05,,,,,,,,,,,,10665,,,,-1.640324640274048,0.2,0.7618439644575119,0.0,7100,-0.006388862394184613,5e-05,-0.04997112601995468,0.00062539976,0.014882775628939271,,,
,,,712,,,,,,,-0.33781104000000006,14,,750,15.05,,,,,,,,,,,,10680,,,,-1.6309676051139832,0.2,0.892676405608654,0.0,7110,-0.004084655421417694,5e-05,-0.04177450016140938,0.00044499635,0.002938894624821842,,,
,,,713,,,,,,,-0.32318748999999997,14,,751,15.05,,,,,,,,,,,,10695,,,,-1.6228098750114441,0.2,0.7224259078502655,0.0,7120,-0.006814764672963047,5e-05,-0.04976954683661461,0.0010769804,0.0060186174698174,,,
,,,714,,,,,,,-0.32295713,14,,752,15.05,,,,,,,,,,,,10710,,,,-1.6256968021392821,0.2,-0.6252428293228149,0.0,7130,-0.003675295806412393,5e-05,0.3022642135620117,0.000982217,0.7498340904712677,,,
,,,715,,,,,,,-0.3230289500000001,14,,753,15.05,,,,,,,,,,,,10725,,,,-1.6338354706764222,0.2,0.883592277765274,0.0,7140,-0.006759460303001142,5e-05,-0.04425865039229393,0.0010947824,0.007671269541606307,,,
,,,716,,,,,,,-0.32243078000000003,14,,754,15.05,,,,,,,,,,,,10740,,,,-1.6531118750572205,0.2,0.9280735850334167,0.0,7150,-0.027812917440509465,5e-05,-0.09545718878507614,0.0046586436,0.0027896589366719128,,,
,,,717,,,,,,,-0.3223346,14,,755,15.05,,,,,,,,,,,,10755,,,,-1.6751733064651488,0.2,0.9068777859210968,0.0,7160,0.002595630583333941,5e-05,-0.03573256731033325,0.00020997127,0.0022235858603380622,,,
,,,718,,,,,,,-0.33713828,14,,756,15.05,,,,,,,,,,,,10770,,,,-1.6680383682250977,0.2,0.8648249953985214,0.0,7170,-0.0037868820606185238,5e-05,-0.046493049710989,0.00021705628,0.0030331931542605163,,,
,,,719,,,,,,,-0.33749315,14,,757,15.05,,,,,,,,,,,,10785,,,,-1.6765856504440309,0.2,0.9401579611003399,0.0,7180,-0.018373308389758237,5e-05,-0.07443168759346008,0.002650702,0.0025541655602864923,,,
,,,720,,,,,,,-0.33817457000000006,14,,758,15.05,,,,,,,,,,,,10800,,,,-1.6813602924346924,0.2,0.9298949167132378,0.0,7190,-0.00505371008145925,5e-05,-0.04592268168926239,0.0010360082,0.0014351801248267293,,,
,,,721,,,,,,,-0.33840486000000003,14,,759,15.05,,,,,,,,,,,,10815,,,,-1.688636338710785,0.2,-0.43689799308776855,0.0,7200,-0.004560299402801249,5e-05,0.2488560676574707,0.000406456,0.6603761672973633,,,
,,,722,,,,,,,-0.3382881200000001,14,,760,15.05,,,,,,,,,,,,10830,,,,-1.6876192927360534,0.2,0.8695355951786041,0.0,7210,-0.008135039969735303,5e-05,-0.04418373107910156,0.00062288047,0.015272387955337762,,,
,,,723,,,,,,,-0.33849701000000004,14,,761,15.05,,,,,,,,,,,,10845,,,,-1.6977547764778138,0.2,0.7171006798744202,0.0,7220,-0.004216926543449517,5e-05,-0.042190346866846085,0.0004221161,0.012272654473781586,,,
,,,724,,,,,,,-0.35304212,14,,762,15.05,,,,,,,,,,,,10860,,,,-1.687285840511322,0.2,0.8681109696626663,0.0,7230,-0.006458101978399355,5e-05,-0.051055945456027985,0.00038765272,0.005845267768017947,,,
,,,725,,,,,,,-0.36659532,14,,763,15.05,,,,,,,,,,,,10875,,,,-1.6988874197006225,0.2,0.9078389331698418,0.0,7240,-0.014440247685027784,5e-05,-0.064955934882164,0.0018344085,0.006532937451265752,,,
,,,726,,,,,,,-0.36654357,14,,764,15.05,,,,,,,,,,,,10890,,,,-1.710637390613556,0.2,0.8652826845645905,0.0,7250,-0.006747954087332175,5e-05,-0.05057819187641144,0.000797681,0.0020010607433505355,,,
,,,727,,,,,,,-0.36708537,14,,765,15.05,,,,,,,,,,,,10905,,,,-1.7053322076797486,0.2,0.8121202290058136,0.0,7260,-0.004278925718972459,5e-05,-0.043862760066986084,0.00071464776,0.0024715519277378915,,,
,,,728,,,,,,,-0.38104744,14,,766,15.05,,,,,,,,,,,,10920,,,,-1.7196742057800294,0.2,0.9387558326125145,0.0,7270,-0.0060149690091687805,5e-05,-0.05017070472240448,0.0003974676,0.0007569750247057528,,,
,,,729,,,,,,,-0.39605046,14,,767,15.05,,,,,,,,,,,,10935,,,,-1.7097184538841248,0.2,0.8462441861629486,0.0,7280,-0.008033242825573873,5e-05,-0.055048756301403046,0.0009893298,0.002597430278547108,,,
,,,730,,,,,,,-0.39646703,14,,768,15.05,,,,,,,,,,,,10950,,,,-1.7200514912605285,0.2,0.9492355957627296,0.0,7290,-0.0056123680485566044,5e-05,-0.04888083413243294,0.0011669557,0.0006223756528925151,,,
,,,731,,,,,,,-0.39632893,14,,769,15.05,,,,,,,,,,,,10965,,,,-1.7180901169776917,0.2,0.9377359226346016,0.0,7300,-0.008460192728089132,5e-05,-0.0558842197060585,0.0008240819,0.0017786493990570307,,,
,,,732,,,,,,,-0.39622126,14,,770,15.05,,,,,,,,,,,,10980,,,,-1.7232851147651673,0.2,0.9642818607389927,0.0,7310,-0.005224980357646203,5e-05,-0.046033792197704315,0.001786534,0.0006220150913577527,,,
,,,733,,,,,,,-0.39620883000000007,14,,771,15.05,,,,,,,,,,,,10995,,,,-1.71781747341156,0.2,0.8856929466128349,0.0,7320,-5.538288600899221e-05,5e-05,-0.03887694329023361,0.00011864106,0.0017381547833792866,,,
,,,734,,,,,,,-0.39667649,14,,772,15.05,,,,,,,,,,,,11010,,,,-1.7326051115989685,0.2,0.9500462673604488,0.0,7330,-0.010727774840003512,5e-05,-0.058541517704725266,0.0016376416,0.0004207805061014369,-0.028400688,,
,,,735,,,,,,,-0.39610135,14,,773,15.05,,,,,,,,,,,,11025,,,,-1.7340238571166993,0.2,0.9052737653255463,0.0,7340,-0.005158747636208716,5e-05,-0.05059152469038963,0.0005467375,0.00293447133153677,,,
,,,736,,,,,,,-0.3966709,14,,774,15.05,,,,,,,,,,,,11040,,,,-1.7396387577056884,0.2,0.47727125883102417,0.0,7350,-0.007825271129646972,5e-05,-0.05384249612689018,0.00058208307,0.003193738521076739,,,
,,,737,,,,,,,-0.39706769999999997,14,,775,15.05,,,,,,,,,,,,11055,,,,-1.7305190324783326,0.2,0.7718386203050613,0.0,7360,-0.007771653196929762,5e-05,-0.052439264953136444,0.0007000605,0.004683251329697669,,,
,,,738,,,,,,,-0.39766521,14,,776,15.05,,,,,,,,,,,,11070,,,,-1.7277430534362792,0.2,0.8167451322078705,0.0,7370,-0.004575070607534215,5e-05,-0.046794772148132324,0.00046406983,0.0027604863047599793,,,
,,,739,,,,,,,-0.39786367000000006,14,,777,15.05,,,,,,,,,,,,11085,,,,-1.7339031934738158,0.2,0.8333174884319305,0.0,7380,-0.0064112932972299145,5e-05,-0.049077343195676804,0.0006582817,0.0025140310171991587,,,
,,,740,,,,,,,-0.39851240999999993,14,,778,15.05,,,,,,,,,,,,11100,,,,-1.7241574764251708,0.2,0.8941950723528862,0.0,7390,-0.009736791097093444,5e-05,-0.05635949969291687,0.0012422721,0.0033823785604909064,,,
,,,741,,,,,,,-0.39892406,14,,779,15.05,,,,,,,,,,,,11115,,,,-1.7186780095100402,0.2,0.9214576855301857,0.0,7400,-0.007409593492435906,5e-05,-0.05158533155918121,0.0014604091,0.0009801344305742532,,,
,,,742,,,,,,,-0.39931760000000005,14,,780,15.05,,,,,,,,,,,,11130,,,,-1.7163337230682374,0.2,0.9109183326363564,0.0,7410,-0.005371927991897429,5e-05,-0.04968878626823425,0.00042615333,0.0013381333148572594,,,
,,,743,,,,,,,-0.38472277,14,,781,15.05,,,,,,,,,,,,11145,,,,-1.717420756816864,0.2,0.7718844264745712,0.0,7420,-0.01036122991082573,5e-05,-0.05391916260123253,0.0012166103,0.007703981781378389,,,
,,,744,,,,,,,-0.40032367999999996,14,,782,15.05,,,,,,,,,,,,11160,,,,-1.7140517115592957,0.2,-0.2726832628250122,0.0,7430,-0.0003499168201960501,5e-05,0.22939787805080414,0.00047847032,0.612911456823349,,,
,,,745,,,,,,,-0.40112082999999993,14,,783,15.05,,,,,,,,,,,,11175,,,,-1.7147626399993896,0.2,0.5936580002307892,0.0,7440,-0.0072377876363074025,5e-05,-0.034728847444057465,0.0005179763,0.0307132875546813,,,
,,,746,,,,,,,-0.41673556,14,,784,15.05,,,,,,,,,,,,11190,,,,-1.707654070854187,0.2,0.7504162192344666,0.0,7450,-0.0035680519920544993,5e-05,-0.042643170803785324,0.00027026734,0.00987290902994573,,,
,,,747,,,,,,,-0.41722716999999987,14,,785,15.05,,,,,,,,,,,,11205,,,,-1.7045168161392212,0.2,0.9156993925571442,0.0,7460,-0.008606025354626467,5e-05,-0.054880399256944656,0.0006448507,0.004483744665049016,,,
,,,748,,,,,,,-0.4181211699999999,14,,786,15.05,,,,,,,,,,,,11220,,,,-1.6998122334480286,0.2,0.9463938735425472,0.0,7470,-0.005675909653073319,5e-05,-0.04842902719974518,0.00066128175,0.001477634283946827,,,
,,,749,,,,,,,-0.43285351999999994,14,,787,15.05,,,,,,,,,,,,11235,,,,-1.6909327983856202,0.2,0.787327915430069,0.0,7480,-0.00428626726067396,5e-05,-0.04758846387267113,0.0005872806,0.002114506484940648,,,
,,,750,,,,,,,-0.43211724,14,,788,15.05,,,,,,,,,,,,11250,,,,-1.6820736169815063,0.2,0.7158401608467102,0.0,7490,-0.0070499116306500294,5e-05,-0.048780277371406555,0.0015448253,0.0028455690830014647,,,
,,,751,,,,,,,-0.4174663,14,,789,15.05,,,,,,,,,,,,11265,,,,-1.6752198815345765,0.2,0.9351737946271896,0.0,7500,-0.009331802818148115,5e-05,-0.054050181061029434,0.0009013216,0.0010740051046013832,,,
,,,752,,,,,,,-0.41726347,14,,790,15.05,,,,,,,,,,,,11280,,,,-1.665496826171875,0.2,-0.6293150186538696,0.0,7510,-0.006965663663577271,5e-05,0.284914493560791,0.00038593213,0.7512709617614746,,,
,,,753,,,,,,,-0.41833553,14,,791,15.05,,,,,,,,,,,,11295,,,,-1.660254716873169,0.2,0.7673217505216599,0.0,7520,-0.0033224013028181785,5e-05,-0.035056062042713165,0.00018949906,0.013396768644452096,,,
,,,754,,,,,,,-0.41924733000000003,14,,792,15.05,,,,,,,,,,,,11310,,,,-1.652556598186493,0.2,0.8867364302277565,0.0,7530,-0.0036034430958295617,5e-05,-0.041926585137844086,0.00046438773,0.010393186006695032,,,
,,,755,,,,,,,-0.43355664000000005,14,,793,15.05,,,,,,,,,,,,11325,,,,-1.640056562423706,0.2,0.8649240732192993,0.0,7540,-0.009157973803424601,5e-05,-0.05379342660307884,0.0013950268,0.006880528666079045,,,
,,,756,,,,,,,-0.43488276,14,,794,15.05,,,,,,,,,,,,11340,,,,-1.629379439353943,0.2,0.9775571953505278,0.0,7550,-0.011451666611246747,5e-05,-0.05721127241849899,0.0014194369,0.0038991282170172782,,,
,,,757,,,,,,,-0.4355280999999999,14,,795,15.05,,,,,,,,,,,,11355,,,,-1.6079561948776244,0.2,0.9323863983154297,0.0,7560,-0.004154272058028141,5e-05,-0.0431077778339386,0.0011580904,0.002682751475367695,,,
,,,758,,,,,,,-0.4356577000000001,14,,796,15.05,,,,,,,,,,,,11370,,,,-1.603288996219635,0.2,-0.561621904373169,0.0,7570,-0.0013746623346620802,5e-05,0.2840608060359955,0.0002572616,0.7320689499378205,,,
,,,759,,,,,,,-0.43637748000000004,14,,797,15.05,,,,,,,,,,,,11385,,,,-1.621015727519989,0.2,0.8617351651191711,0.0,7580,-0.0019326603545536613,5e-05,-0.03373279422521591,5.9274833e-05,0.008961972966790199,,,
,,,760,,,,,,,-0.43739247000000003,14,,798,15.05,,,,,,,,,,,,11400,,,,-1.6078062176704406,0.2,0.9166336730122566,0.0,7590,-0.006092794583916117,5e-05,-0.0474458783864975,0.00032970507,0.0036917059798724948,,,
,,,761,,,,,,,-0.4377813,14,,799,15.05,,,,,,,,,,,,11415,,,,-1.6058714389801025,0.2,0.9505757801234722,0.0,7600,-0.007841609577881136,5e-05,-0.0504462793469429,0.000823764,0.0009360904747154564,,,
,,,762,,,,,,,-0.45163865999999997,14,,800,15.05,,,,,,,,,,,,11430,,,,-1.5964675426483155,0.2,0.9230063557624817,0.0,7610,-0.0020352602777226727,5e-05,-0.039275962859392166,0.00035770336,0.0014763456070795654,,,
,,,763,,,,,,,-0.46526325999999996,14,,801,15.05,,,,,,,,,,,,11445,,,,-1.6110514521598815,0.2,0.7606736868619919,0.0,7620,-0.005408033960581449,5e-05,-0.046507157385349274,0.00058354536,0.0030444476986303927,,,
,,,764,,,,,,,-0.46485407999999995,14,,802,15.05,,,,,,,,,,,,11460,,,,-1.6159411668777466,0.2,0.9234665632247925,0.0,7630,-0.007942317358683938,5e-05,-0.049834251403808594,0.00085053843,0.001314623048529029,,,
,,,765,,,,,,,-0.47970755000000004,14,,803,15.05,,,,,,,,,,,,11475,,,,-1.6332095384597778,0.2,0.8402787297964096,0.0,7640,-0.012810157321704096,5e-05,-0.060091618448495865,0.0017517766,0.0021317677572369577,,,
,,,766,,,,,,,-0.46575462,14,,804,15.05,,,,,,,,,,,,11490,,,,-1.6716285347938538,0.2,0.9634886085987091,0.0,7650,-0.01731119524997986,5e-05,-0.06883764266967773,0.00256178,0.0009003501269035042,,,
,,,767,,,,,,,-0.47991598,14,,805,15.05,,,,,,,,,,,,11505,,,,-1.6838680744171142,0.2,-0.6788568496704102,0.0,7660,0.0006486945464466487,5e-05,0.2527681589126587,0.000818185,0.6502563774585723,,,
,,,768,,,,,,,-0.46676414,14,,806,15.0,,,,,,,,,,,,11520,,,,-1.696334421634674,0.2,0.5786949992179871,0.0,7670,-0.003063460505218174,5e-05,-0.03239697217941284,0.000451684,0.020306848734617234,,,
,,,769,,,,,,,-0.45332795000000004,14,,807,15.0,,,,,,,,,,,,11535,,,,-1.7034014940261841,0.2,-0.6203556060791016,0.0,7680,0.00029181758232894596,5e-05,0.2067161351442337,0.00015043815,0.5365022182464599,,,
,,,770,,,,,,,-0.4395796,14,,808,15.0,,,,,,,,,,,,11550,,,,-1.7080910444259643,0.2,-1.0041780471801758,0.0,7690,-0.0017416159476852044,5e-05,0.1566111445426941,6.0979524e-05,0.4851802259683609,,,
