params/learning_starts,params/stats_window_size,params/gamma,params/target_update_interval,params/exploration_initial_eps,time/episodes,time/time_elapsed,rollout/ep_len_mean,params/verbose,time/fps,params/exploration_final_eps,params/gradient_steps,params/batch_size,params/train_freq,rollout/ep_rew_mean,time/total_timesteps,params/policy,params/buffer_size,params/tau,params/policy_kwargs,params/exploration_fraction,params/learning_rate,rollout/exploration_rate,params/max_grad_norm,train/loss,train/learning_rate,mean_reward,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,,,14368,14990,15.05,,14,,,,,0.6770599799999999,215735,,,,,,,0.05,,0.0058438340201973915,0.0003,,53683,,
,,,,,14372,14994,15.05,,14,,,,,0.6773836799999999,215795,,,,,,,0.05,,0.0006101451581344008,0.0003,,53698,,
,,,,,14376,15000,15.05,,14,,,,,0.67821068,215855,,,,,,,0.05,,0.006557326763868332,0.0003,,53713,,
,,,,,14380,15004,15.05,,14,,,,,0.6793673899999999,215915,,,,,,,0.05,,0.00047932611778378487,0.0003,,53728,,
,,,,,14384,15008,15.05,,14,,,,,0.6934737899999998,215975,,,,,,,0.05,,0.000295773585094139,0.0003,,53743,,
,,,,,14388,15013,15.05,,14,,,,,0.69456992,216035,,,,,,,0.05,,0.0006027854396961629,0.0003,0.04504551,53758,,
,,,,,14392,15017,15.05,,14,,,,,0.6941624599999998,216095,,,,,,,0.05,,0.0007145919953472912,0.0003,,53773,,
,,,,,14396,15021,15.05,,14,,,,,0.69306719,216155,,,,,,,0.05,,0.00011982343130512163,0.0003,,53788,,
,,,,,14400,15026,15.05,,14,,,,,0.7085906599999998,216215,,,,,,,0.05,,8.45646281959489e-05,0.0003,,53803,,
,,,,,14404,15032,15.05,,14,,,,,0.7090694,216275,,,,,,,0.05,,0.0007749441429041326,0.0003,,53818,,
,,,,,14408,15036,15.05,,14,,,,,0.71081525,216335,,,,,,,0.05,,0.0004029594419989735,0.0003,,53833,,
,,,,,14412,15041,15.05,,14,,,,,0.7129193599999999,216395,,,,,,,0.05,,0.00048491419875063,0.0003,,53848,,
,,,,,14416,15045,15.05,,14,,,,,0.71397202,216455,,,,,,,0.05,,0.0009128874517045915,0.0003,,53863,,
,,,,,14420,15050,15.0,,14,,,,,0.7127761500000002,216515,,,,,,,0.05,,0.0011817001504823565,0.0003,,53878,,
,,,,,14424,15054,15.0,,14,,,,,0.7141532600000002,216575,,,,,,,0.05,,0.0066688149236142635,0.0003,,53893,,
,,,,,14428,15059,15.0,,14,,,,,0.72900098,216635,,,,,,,0.05,,0.0005891079199500382,0.0003,,53908,,
,,,,,14432,15063,15.0,,14,,,,,0.74539816,216695,,,,,,,0.05,,0.0002663331397343427,0.0003,,53923,,
,,,,,14436,15068,15.0,,14,,,,,0.74596306,216755,,,,,,,0.05,,0.00013501549256034195,0.0003,,53938,,
,,,,,14440,15073,15.0,,14,,,,,0.74515168,216815,,,,,,,0.05,,0.0029758005402982235,0.0003,,53953,,
,,,,,14444,15077,15.0,,14,,,,,0.7468029,216875,,,,,,,0.05,,0.003280285280197859,0.0003,,53968,,
,,,,,14448,15082,15.0,,14,,,,,0.7327098699999999,216935,,,,,,,0.05,,0.000635939184576273,0.0003,,53983,,
,,,,,14452,15086,15.0,,14,,,,,0.7494137199999998,216995,,,,,,,0.05,,0.0003167834656778723,0.0003,,53998,,
,,,,,14456,15092,15.0,,14,,,,,0.76468757,217055,,,,,,,0.05,,0.0009111874387599528,0.0003,0.050462082,54013,,
,,,,,14460,15096,15.0,,14,,,,,0.7650645,217115,,,,,,,0.05,,0.00335534755140543,0.0003,,54028,,
,,,,,14464,15100,15.0,,14,,,,,0.7647229,217175,,,,,,,0.05,,0.0004215819062665105,0.0003,,54043,,
,,,,,14468,15105,15.0,,14,,,,,0.76411862,217235,,,,,,,0.05,,0.004319591447710991,0.0003,,54058,,
,,,,,14472,15109,15.0,,14,,,,,0.76420099,217295,,,,,,,0.05,,0.0005199244478717446,0.0003,,54073,,
,,,,,14476,15114,15.0,,14,,,,,0.7644450500000002,217355,,,,,,,0.05,,0.0007205330766737461,0.0003,,54088,,
,,,,,14480,15118,15.0,,14,,,,,0.76407049,217415,,,,,,,0.05,,0.00031469567329622805,0.0003,,54103,,
,,,,,14484,15123,15.0,,14,,,,,0.7646661,217475,,,,,,,0.05,,0.0006467652274295688,0.0003,,54118,,
,,,,,14488,15127,15.0,,14,,,,,0.7637421300000001,217535,,,,,,,0.05,,0.0022123600356280804,0.0003,,54133,,
,,,,,14492,15132,15.0,,14,,,,,0.7639068,217595,,,,,,,0.05,,0.00029628019547089934,0.0003,,54148,,
,,,,,14496,15136,15.0,,14,,,,,0.7636246,217655,,,,,,,0.05,,0.0005448974552564323,0.0003,,54163,,
,,,,,14500,15141,15.0,,14,,,,,0.7638090500000001,217715,,,,,,,0.05,,0.0005329526611603796,0.0003,,54178,,
,,,,,14504,15146,15.0,,14,,,,,0.7636068800000001,217775,,,,,,,0.05,,0.0003618437913246453,0.0003,,54193,,
,,,,,14508,15151,15.0,,14,,,,,0.76371534,217835,,,,,,,0.05,,0.0013770132791250944,0.0003,,54208,,
,,,,,14512,15155,15.0,,14,,,,,0.76370136,217895,,,,,,,0.05,,0.0008569165365770459,0.0003,,54223,,
,,,,,14516,15159,15.0,,14,,,,,0.7636307999999999,217955,,,,,,,0.05,,0.0039664376527071,0.0003,,54238,,
,,,,,14520,15164,15.0,,14,,,,,0.7629085400000002,218015,,,,,,,0.05,,0.0015097700525075197,0.0003,0.05206935,54253,,
,,,,,14524,15169,15.0,,14,,,,,0.7631380599999998,218075,,,,,,,0.05,,0.0010038894833996892,0.0003,,54268,,
,,,,,14528,15173,15.0,,14,,,,,0.76401048,218135,,,,,,,0.05,,0.00015631916176062077,0.0003,,54283,,
,,,,,14532,15178,15.0,,14,,,,,0.7626962099999999,218195,,,,,,,0.05,,0.0019383454928174615,0.0003,,54298,,
,,,,,14536,15182,15.0,,14,,,,,0.7625658400000002,218255,,,,,,,0.05,,0.0009288612054660916,0.0003,,54313,,
,,,,,14540,15187,15.0,,14,,,,,0.7636107599999999,218315,,,,,,,0.05,,0.0007835283759050071,0.0003,,54328,,
,,,,,14544,15191,15.0,,14,,,,,0.76371246,218375,,,,,,,0.05,,0.0005612622480839491,0.0003,,54343,,
,,,,,14548,15196,15.0,,14,,,,,0.76512179,218435,,,,,,,0.05,,0.00046970820403657854,0.0003,,54358,,
,,,,,14552,15200,15.0,,14,,,,,0.7653685400000001,218495,,,,,,,0.05,,0.00047293835086748004,0.0003,,54373,,
,,,,,14556,15205,15.0,,14,,,,,0.76508687,218555,,,,,,,0.05,,0.0029167807660996914,0.0003,,54388,,
,,,,,14560,15209,15.0,,14,,,,,0.7652843699999999,218615,,,,,,,0.05,,0.000208343961276114,0.0003,,54403,,
,,,,,14564,15214,15.0,,14,,,,,0.7651269999999998,218675,,,,,,,0.05,,0.0008218261646106839,0.0003,,54418,,
,,,,,14568,15218,15.0,,14,,,,,0.7645339399999999,218735,,,,,,,0.05,,0.00033503101440146565,0.0003,,54433,,
,,,,,14572,15222,15.0,,14,,,,,0.7639961700000001,218795,,,,,,,0.05,,0.0017618108540773392,0.0003,,54448,,
,,,,,14576,15227,15.0,,14,,,,,0.76510358,218855,,,,,,,0.05,,0.0001773024705471471,0.0003,,54463,,
,,,,,14580,15231,15.0,,14,,,,,0.7657754499999999,218915,,,,,,,0.05,,0.000280562206171453,0.0003,,54478,,
,,,,,14584,15236,15.0,,14,,,,,0.7656759000000001,218975,,,,,,,0.05,,0.0002228477387689054,0.0003,,54493,,
,,,,,14588,15240,15.0,,14,,,,,0.7671761200000001,219035,,,,,,,0.05,,0.0017146262107416987,0.0003,0.050576806,54508,,
,,,,,14592,15245,15.0,,14,,,,,0.76649995,219095,,,,,,,0.05,,0.0005106298485770822,0.0003,,54523,,
,,,,,14596,15250,15.0,,14,,,,,0.7676689900000001,219155,,,,,,,0.05,,0.0031680974643677473,0.0003,,54538,,
,,,,,14600,15254,15.0,,14,,,,,0.7685314299999999,219215,,,,,,,0.05,,0.00045319070341065526,0.0003,,54553,,
,,,,,14604,15259,15.0,,14,,,,,0.7687994899999999,219275,,,,,,,0.05,,0.00041743071051314473,0.0003,,54568,,
,,,,,14608,15263,15.0,,14,,,,,0.76945147,219335,,,,,,,0.05,,0.00029212262597866356,0.0003,,54583,,
,,,,,14612,15268,15.0,,14,,,,,0.7702068000000001,219395,,,,,,,0.05,,0.00016719645645935088,0.0003,,54598,,
,,,,,14616,15272,15.0,,14,,,,,0.77014562,219455,,,,,,,0.05,,0.00011511635239003226,0.0003,,54613,,
,,,,,14620,15276,15.0,,14,,,,,0.7703816,219515,,,,,,,0.05,,0.003217265708371997,0.0003,,54628,,
,,,,,14624,15281,15.0,,14,,,,,0.7703260399999999,219575,,,,,,,0.05,,0.0008170505170710385,0.0003,,54643,,
,,,,,14628,15285,15.0,,14,,,,,0.77041848,219635,,,,,,,0.05,,0.001330982893705368,0.0003,,54658,,
,,,,,14632,15290,15.0,,14,,,,,0.77179051,219695,,,,,,,0.05,,0.0003248150460422039,0.0003,,54673,,
,,,,,14636,15294,15.0,,14,,,,,0.7719205499999999,219755,,,,,,,0.05,,0.00031647385912947357,0.0003,,54688,,
,,,,,14640,15299,15.0,,14,,,,,0.7707697600000002,219815,,,,,,,0.05,,0.00021214828302618116,0.0003,,54703,,
,,,,,14644,15303,15.0,,14,,,,,0.7697576100000002,219875,,,,,,,0.05,,0.0005303663201630116,0.0003,,54718,,
,,,,,14648,15308,15.0,,14,,,,,0.7844421300000001,219935,,,,,,,0.05,,0.0005561499856412411,0.0003,,54733,,
,,,,,14652,15312,15.0,,14,,,,,0.7855166200000001,219995,,,,,,,0.05,,0.0012151318369433284,0.0003,,54748,,
,,,,,,,,,,,,,,,220000,,,,,,,0.05,,0.000867941475007683,0.0003,,54749,0.7762493029236793,15.0
,,,,,14656,15323,15.05,,14,,,,,0.78732962,220060,,,,,,,0.05,,0.0005026451544836164,0.0003,0.052443296,54764,,
,,,,,14660,15328,15.05,,14,,,,,0.78779026,220120,,,,,,,0.05,,0.00016755431715864688,0.0003,,54779,,
,,,,,14664,15332,15.05,,14,,,,,0.7877602400000001,220180,,,,,,,0.05,,0.0007657813839614391,0.0003,,54794,,
,,,,,14668,15337,15.05,,14,,,,,0.7881539399999999,220240,,,,,,,0.05,,0.0011259115999564528,0.0003,,54809,,
,,,,,14672,15341,15.05,,14,,,,,0.7886825999999998,220300,,,,,,,0.05,,0.00019789468205999583,0.0003,,54824,,
,,,,,14676,15345,15.05,,14,,,,,0.7883066399999998,220360,,,,,,,0.05,,0.0001858468895079568,0.0003,,54839,,
,,,,,14680,15350,15.05,,14,,,,,0.7888026299999998,220420,,,,,,,0.05,,0.00030967179918661714,0.0003,,54854,,
,,,,,14684,15354,15.05,,14,,,,,0.7897975600000001,220480,,,,,,,0.05,,8.987000182969496e-05,0.0003,,54869,,
,,,,,14688,15359,15.05,,14,,,,,0.7887901199999999,220540,,,,,,,0.05,,0.0002854076155927032,0.0003,,54884,,
,,,,,14692,15363,15.05,,14,,,,,0.7748470499999998,220600,,,,,,,0.05,,0.0003633060259744525,0.0003,,54899,,
,,,,,14696,15368,15.05,,14,,,,,0.7747624599999999,220660,,,,,,,0.05,,9.37736258492805e-05,0.0003,,54914,,
,,,,,14700,15372,15.05,,14,,,,,0.7732747700000001,220720,,,,,,,0.05,,0.0006650751456618309,0.0003,,54929,,
,,,,,14704,15376,15.05,,14,,,,,0.77335114,220780,,,,,,,0.05,,0.0007920726202428341,0.0003,,54944,,
,,,,,14708,15380,15.05,,14,,,,,0.7731891200000001,220840,,,,,,,0.05,,0.0049179960042238235,0.0003,,54959,,
,,,,,14712,15384,15.05,,14,,,,,0.7733756900000001,220900,,,,,,,0.05,,0.0009289191220887005,0.0003,,54974,,
,,,,,14716,15388,15.05,,14,,,,,0.7730127699999998,220960,,,,,,,0.05,,0.0009706954006105661,0.0003,,54989,,
,,,,,14720,15393,15.05,,14,,,,,0.7732260799999999,221020,,,,,,,0.05,,0.0003435324179008603,0.0003,0.050918233,55004,,
,,,,,14724,15397,15.05,,14,,,,,0.7736019399999999,221080,,,,,,,0.05,,0.00013749676872976124,0.0003,,55019,,
,,,,,14728,15401,15.05,,14,,,,,0.7600490300000001,221140,,,,,,,0.05,,0.00037447153590619564,0.0003,,55034,,
,,,,,14732,15405,15.05,,14,,,,,0.75979293,221200,,,,,,,0.05,,0.0007040429627522826,0.0003,,55049,,
,,,,,14736,15409,15.05,,14,,,,,0.76060184,221260,,,,,,,0.05,,0.00013212623889558017,0.0003,,55064,,
,,,,,14740,15413,15.05,,14,,,,,0.76183104,221320,,,,,,,0.05,,0.0001386386138619855,0.0003,,55079,,
,,,,,14744,15417,15.05,,14,,,,,0.7625576100000001,221380,,,,,,,0.05,,0.0011318438919261098,0.0003,,55094,,
,,,,,14748,15421,15.05,,14,,,,,0.7615299999999999,221440,,,,,,,0.05,,0.0001345517230220139,0.0003,,55109,,
,,,,,14752,15425,15.05,,14,,,,,0.74587873,221500,,,,,,,0.05,,0.0012487920466810465,0.0003,,55124,,
,,,,,14756,15429,15.0,,14,,,,,0.7443163700000001,221560,,,,,,,0.05,,0.0001643838477320969,0.0003,,55139,,
,,,,,14760,15433,15.0,,14,,,,,0.7440779999999999,221620,,,,,,,0.05,,6.736448995070532e-05,0.0003,,55154,,
,,,,,14764,15437,15.0,,14,,,,,0.7302627799999999,221680,,,,,,,0.05,,0.0002206232602475211,0.0003,,55169,,
,,,,,14768,15441,15.0,,14,,,,,0.7302950300000002,221740,,,,,,,0.05,,0.00033830615575425327,0.0003,,55184,,
,,,,,14772,15445,15.0,,14,,,,,0.7307547200000001,221800,,,,,,,0.05,,0.00010639881656970829,0.0003,,55199,,
,,,,,14776,15449,15.0,,14,,,,,0.729765,221860,,,,,,,0.05,,0.00010142324026674032,0.0003,,55214,,
,,,,,14780,15454,15.0,,14,,,,,0.7299498499999999,221920,,,,,,,0.05,,0.00012081742897862568,0.0003,,55229,,
,,,,,14784,15458,15.0,,14,,,,,0.71587641,221980,,,,,,,0.05,,7.894750888226554e-05,0.0003,,55244,,
,,,,,14788,15462,15.0,,14,,,,,0.7166906900000002,222040,,,,,,,0.05,,0.0005507359746843576,0.0003,0.04697416,55259,,
,,,,,14792,15466,15.0,,14,,,,,0.7318722700000001,222100,,,,,,,0.05,,0.00019576010527089238,0.0003,,55274,,
,,,,,14796,15470,15.0,,14,,,,,0.7312923100000001,222160,,,,,,,0.05,,0.0011196807026863098,0.0003,,55289,,
,,,,,14800,15475,15.0,,14,,,,,0.73167488,222220,,,,,,,0.05,,0.00020901575044263154,0.0003,,55304,,
,,,,,14804,15479,15.0,,14,,,,,0.731349,222280,,,,,,,0.05,,0.00018855453527066857,0.0003,,55319,,
,,,,,14808,15484,15.0,,14,,,,,0.7315688399999999,222340,,,,,,,0.05,,0.000691946770530194,0.0003,,55334,,
,,,,,14812,15487,15.0,,14,,,,,0.7316555199999998,222400,,,,,,,0.05,,0.00022603633988182992,0.0003,,55349,,
,,,,,14816,15491,15.0,,14,,,,,0.7323284999999999,222460,,,,,,,0.05,,0.0001205391890835017,0.0003,,55364,,
,,,,,14820,15495,15.0,,14,,,,,0.7334436200000001,222520,,,,,,,0.05,,0.0012586085358634591,0.0003,,55379,,
,,,,,14824,15499,15.0,,14,,,,,0.7336288199999998,222580,,,,,,,0.05,,0.0003160320338793099,0.0003,,55394,,
,,,,,14828,15503,15.0,,14,,,,,0.7334631300000001,222640,,,,,,,0.05,,0.00038390039117075503,0.0003,,55409,,
,,,,,14832,15507,15.0,,14,,,,,0.73337033,222700,,,,,,,0.05,,4.611890472006053e-05,0.0003,,55424,,
,,,,,14836,15512,15.0,,14,,,,,0.7327907100000001,222760,,,,,,,0.05,,0.0001261486322619021,0.0003,,55439,,
,,,,,14840,15516,15.0,,14,,,,,0.7331223200000001,222820,,,,,,,0.05,,0.00014982365246396512,0.0003,,55454,,
,,,,,14844,15520,15.0,,14,,,,,0.73481397,222880,,,,,,,0.05,,0.00559414504095912,0.0003,,55469,,
,,,,,14848,15524,15.0,,14,,,,,0.73582055,222940,,,,,,,0.05,,0.00011504418944241479,0.0003,,55484,,
,,,,,14852,15529,15.0,,14,,,,,0.7498019499999998,223000,,,,,,,0.05,,0.000125872902572155,0.0003,0.05147393,55499,,
,,,,,14856,15533,15.0,,14,,,,,0.7497579299999998,223060,,,,,,,0.05,,0.0010854995343834162,0.0003,,55514,,
,,,,,14860,15537,15.0,,14,,,,,0.75053495,223120,,,,,,,0.05,,0.00011656313290586695,0.0003,,55529,,
,,,,,14864,15542,15.0,,14,,,,,0.7648534599999999,223180,,,,,,,0.05,,0.00028393592219799757,0.0003,,55544,,
,,,,,14868,15546,15.0,,14,,,,,0.7638623,223240,,,,,,,0.05,,0.004076745826750994,0.0003,,55559,,
,,,,,14872,15550,15.0,,14,,,,,0.76332631,223300,,,,,,,0.05,,0.00023806463286746293,0.0003,,55574,,
,,,,,14876,15554,15.0,,14,,,,,0.76469184,223360,,,,,,,0.05,,9.320434764958918e-05,0.0003,,55589,,
,,,,,14880,15558,15.0,,14,,,,,0.7648051000000001,223420,,,,,,,0.05,,0.00017650627705734223,0.0003,,55604,,
,,,,,14884,15562,15.0,,14,,,,,0.7780835899999998,223480,,,,,,,0.05,,9.449729259358719e-05,0.0003,,55619,,
,,,,,14888,15566,15.0,,14,,,,,0.7782407900000001,223540,,,,,,,0.05,,8.633329707663506e-05,0.0003,,55634,,
,,,,,14892,15571,15.0,,14,,,,,0.7770158399999998,223600,,,,,,,0.05,,0.00027217017486691475,0.0003,,55649,,
,,,,,14896,15575,15.0,,14,,,,,0.77793262,223660,,,,,,,0.05,,0.00017651925736572593,0.0003,,55664,,
,,,,,14900,15578,15.0,,14,,,,,0.7773589900000001,223720,,,,,,,0.05,,0.00018095585983246565,0.0003,,55679,,
,,,,,14904,15583,15.0,,14,,,,,0.7768509599999999,223780,,,,,,,0.05,,0.00016446893278043717,0.0003,,55694,,
,,,,,14908,15587,15.0,,14,,,,,0.77579713,223840,,,,,,,0.05,,0.0004485596437007189,0.0003,,55709,,
,,,,,14912,15591,15.0,,14,,,,,0.7748012900000001,223900,,,,,,,0.05,,0.0004615135258063674,0.0003,,55724,,
,,,,,14916,15595,15.0,,14,,,,,0.7748352999999999,223960,,,,,,,0.05,,0.0012952261604368687,0.0003,,55739,,
,,,,,14920,15599,15.0,,14,,,,,0.7737849599999999,224020,,,,,,,0.05,,0.00021554980776272714,0.0003,0.05228109,55754,,
,,,,,14924,15603,15.0,,14,,,,,0.7744519699999999,224080,,,,,,,0.05,,0.0003033406683243811,0.0003,,55769,,
,,,,,14928,15607,15.0,,14,,,,,0.7876170499999999,224140,,,,,,,0.05,,8.481772965751588e-05,0.0003,,55784,,
,,,,,14932,15611,15.0,,14,,,,,0.78807131,224200,,,,,,,0.05,,0.0003868918283842504,0.0003,,55799,,
,,,,,14936,15615,15.0,,14,,,,,0.7893705500000001,224260,,,,,,,0.05,,0.00011293162970105186,0.0003,,55814,,
,,,,,14940,15619,15.0,,14,,,,,0.7888071000000001,224320,,,,,,,0.05,,6.355020013870671e-05,0.0003,,55829,,
,,,,,14944,15623,15.0,,14,,,,,0.78762386,224380,,,,,,,0.05,,0.0001465335808461532,0.0003,,55844,,
,,,,,14948,15627,15.0,,14,,,,,0.7878832700000001,224440,,,,,,,0.05,,4.724579048343003e-05,0.0003,,55859,,
,,,,,14952,15631,15.0,,14,,,,,0.78770253,224500,,,,,,,0.05,,8.056071237660944e-05,0.0003,,55874,,
,,,,,14956,15635,15.0,,14,,,,,0.7740786800000001,224560,,,,,,,0.05,,0.00010070739517686889,0.0003,,55889,,
,,,,,14960,15640,15.0,,14,,,,,0.77413232,224620,,,,,,,0.05,,5.9182591940043494e-05,0.0003,,55904,,
,,,,,14964,15644,15.0,,14,,,,,0.7736705199999999,224680,,,,,,,0.05,,0.00011375539907021448,0.0003,,55919,,
,,,,,14968,15648,15.0,,14,,,,,0.7746689100000002,224740,,,,,,,0.05,,7.265467138495296e-05,0.0003,,55934,,
,,,,,14972,15653,15.0,,14,,,,,0.7748885400000001,224800,,,,,,,0.05,,0.00012425526801962405,0.0003,,55949,,
,,,,,14976,15657,15.0,,14,,,,,0.7751199799999999,224860,,,,,,,0.05,,6.29295755061321e-05,0.0003,,55964,,
,,,,,14980,15661,15.0,,14,,,,,0.7752493799999999,224920,,,,,,,0.05,,0.00010261005809297785,0.0003,,55979,,
,,,,,14984,15665,15.0,,14,,,,,0.7755460999999998,224980,,,,,,,0.05,,8.598556451033801e-05,0.0003,,55994,,
,,,,,,,,,,,,,,,225000,,,,,,,0.05,,0.000243067552219145,0.0003,,55999,0.7991813503205776,15.0
,,,,,14988,15675,15.05,,14,,,,,0.7775404399999999,225045,,,,,,,0.05,,0.00015061900194268674,0.0003,0.05159867,56011,,
,,,,,14992,15679,15.05,,14,,,,,0.77749616,225105,,,,,,,0.05,,8.492496999679133e-05,0.0003,,56026,,
,,,,,14996,15683,15.05,,14,,,,,0.7771488799999999,225165,,,,,,,0.05,,0.00018022417498286813,0.0003,,56041,,
,,,,,15000,15687,15.05,,14,,,,,0.7775745999999999,225225,,,,,,,0.05,,0.00038679761928506196,0.0003,,56056,,
,,,,,15004,15691,15.05,,14,,,,,0.77905259,225285,,,,,,,0.05,,5.444494672701694e-05,0.0003,,56071,,
,,,,,15008,15695,15.05,,14,,,,,0.78057105,225345,,,,,,,0.05,,7.705295865889639e-05,0.0003,,56086,,
,,,,,15012,15699,15.05,,14,,,,,0.78259912,225405,,,,,,,0.05,,0.005554778967052698,0.0003,,56101,,
,,,,,15016,15703,15.05,,14,,,,,0.78314333,225465,,,,,,,0.05,,9.359749674331397e-05,0.0003,,56116,,
,,,,,15020,15707,15.05,,14,,,,,0.7834268,225525,,,,,,,0.05,,7.481379725504667e-05,0.0003,,56131,,
,,,,,15024,15711,15.05,,14,,,,,0.7836895000000001,225585,,,,,,,0.05,,7.702982111368328e-05,0.0003,,56146,,
,,,,,15028,15715,15.05,,14,,,,,0.78369716,225645,,,,,,,0.05,,7.000522600719705e-05,0.0003,,56161,,
,,,,,15032,15719,15.05,,14,,,,,0.78443875,225705,,,,,,,0.05,,6.002538066240959e-05,0.0003,,56176,,
,,,,,15036,15723,15.05,,14,,,,,0.7699811100000001,225765,,,,,,,0.05,,4.95009844598826e-05,0.0003,,56191,,
,,,,,15040,15727,15.05,,14,,,,,0.77024596,225825,,,,,,,0.05,,7.636431109858677e-05,0.0003,,56206,,
,,,,,15044,15731,15.05,,14,,,,,0.7701141599999999,225885,,,,,,,0.05,,5.3439231123775244e-05,0.0003,,56221,,
,,,,,15048,15735,15.05,,14,,,,,0.7698836299999999,225945,,,,,,,0.05,,0.00020308118837419897,0.0003,,56236,,
,,,,,15052,15739,15.05,,14,,,,,0.7713590299999998,226005,,,,,,,0.05,,7.335314876399934e-05,0.0003,0.051573228,56251,,
,,,,,15056,15743,15.05,,14,,,,,0.78586592,226065,,,,,,,0.05,,7.448639371432364e-05,0.0003,,56266,,
,,,,,15060,15747,15.05,,14,,,,,0.78518559,226125,,,,,,,0.05,,6.04257256782148e-05,0.0003,,56281,,
,,,,,15064,15751,15.05,,14,,,,,0.7852962900000001,226185,,,,,,,0.05,,4.326154157752171e-05,0.0003,,56296,,
,,,,,15068,15755,15.05,,14,,,,,0.7853952100000001,226245,,,,,,,0.05,,4.223932046443224e-05,0.0003,,56311,,
,,,,,15072,15759,15.05,,14,,,,,0.7853387000000001,226305,,,,,,,0.05,,3.708176882355474e-05,0.0003,,56326,,
,,,,,15076,15763,15.05,,14,,,,,0.7853767699999998,226365,,,,,,,0.05,,0.00011738631292246282,0.0003,,56341,,
,,,,,15080,15767,15.05,,14,,,,,0.7855871799999999,226425,,,,,,,0.05,,5.2170442359056324e-05,0.0003,,56356,,
,,,,,15084,15772,15.05,,14,,,,,0.78604615,226485,,,,,,,0.05,,0.00028963215299881995,0.0003,,56371,,
,,,,,15088,15776,15.0,,14,,,,,0.7835671999999999,226545,,,,,,,0.05,,5.0547896535135806e-05,0.0003,,56386,,
,,,,,15092,15780,15.0,,14,,,,,0.7841063899999999,226605,,,,,,,0.05,,4.642354906536639e-05,0.0003,,56401,,
,,,,,15096,15784,15.0,,14,,,,,0.7829746600000002,226665,,,,,,,0.05,,0.00010852116975001991,0.0003,,56416,,
,,,,,15100,15788,15.0,,14,,,,,0.78301045,226725,,,,,,,0.05,,0.00013703214062843472,0.0003,,56431,,
,,,,,15104,15792,15.0,,14,,,,,0.78144167,226785,,,,,,,0.05,,6.334745557978749e-05,0.0003,,56446,,
,,,,,15108,15796,15.0,,14,,,,,0.7803647000000001,226845,,,,,,,0.05,,5.0274487875867635e-05,0.0003,,56461,,
,,,,,15112,15800,15.0,,14,,,,,0.7788399100000001,226905,,,,,,,0.05,,4.0316404920304194e-05,0.0003,,56476,,
,,,,,15116,15804,15.0,,14,,,,,0.7790244499999999,226965,,,,,,,0.05,,0.0002390180015936494,0.0003,,56491,,
,,,,,15120,15808,15.0,,14,,,,,0.7795664499999998,227025,,,,,,,0.05,,0.00034947844687849283,0.0003,0.052900147,56506,,
,,,,,15124,15812,15.0,,14,,,,,0.7799712699999998,227085,,,,,,,0.05,,8.341569628100842e-05,0.0003,,56521,,
,,,,,15128,15816,15.0,,14,,,,,0.78182483,227145,,,,,,,0.05,,5.842650352860801e-05,0.0003,,56536,,
,,,,,15132,15820,15.0,,14,,,,,0.7820881,227205,,,,,,,0.05,,6.622926593990996e-05,0.0003,,56551,,
,,,,,15136,15824,15.0,,14,,,,,0.7956010799999998,227265,,,,,,,0.05,,4.2251722334185615e-05,0.0003,,56566,,
,,,,,15140,15828,15.0,,14,,,,,0.7963579300000001,227325,,,,,,,0.05,,0.0006776973023079336,0.0003,,56581,,
,,,,,15144,15832,15.0,,14,,,,,0.7976511399999999,227385,,,,,,,0.05,,0.00014252775872591883,0.0003,,56596,,
,,,,,15148,15836,15.0,,14,,,,,0.7976496599999998,227445,,,,,,,0.05,,4.364772030385211e-05,0.0003,,56611,,
,,,,,15152,15840,15.0,,14,,,,,0.79735654,227505,,,,,,,0.05,,5.81391213927418e-05,0.0003,,56626,,
,,,,,15156,15844,15.0,,14,,,,,0.7963262799999999,227565,,,,,,,0.05,,0.00015658099437132478,0.0003,,56641,,
,,,,,15160,15848,15.0,,14,,,,,0.7963105400000002,227625,,,,,,,0.05,,9.317099465988576e-05,0.0003,,56656,,
,,,,,15164,15852,15.0,,14,,,,,0.7965209900000001,227685,,,,,,,0.05,,4.59966468042694e-05,0.0003,,56671,,
,,,,,15168,15856,15.0,,14,,,,,0.79666415,227745,,,,,,,0.05,,4.065296525368467e-05,0.0003,,56686,,
,,,,,15172,15860,15.0,,14,,,,,0.7970969600000001,227805,,,,,,,0.05,,3.071658647968434e-05,0.0003,,56701,,
,,,,,15176,15864,15.0,,14,,,,,0.79731995,227865,,,,,,,0.05,,4.328050636104308e-05,0.0003,,56716,,
,,,,,15180,15868,15.0,,14,,,,,0.7968042000000001,227925,,,,,,,0.05,,4.2801144445547834e-05,0.0003,,56731,,
,,,,,15184,15872,15.0,,14,,,,,0.79733093,227985,,,,,,,0.05,,0.00018087736680172384,0.0003,,56746,,
,,,,,15188,15876,15.0,,14,,,,,0.79768055,228045,,,,,,,0.05,,3.14130011247471e-05,0.0003,0.053679295,56761,,
,,,,,15192,15880,15.0,,14,,,,,0.7982810699999999,228105,,,,,,,0.05,,4.396686199470423e-05,0.0003,,56776,,
,,,,,15196,15884,15.0,,14,,,,,0.79960931,228165,,,,,,,0.05,,3.599956107791513e-05,0.0003,,56791,,
