rush_att,rush_yd,rush_td,rec_tgt,rec_rcpt,rec_yd,rec_td,fumbles_lost,fpts,source,source_url,gp,rush_yd_per_rsh,rec_yd_per_game,rec_yd_per_rcpt,fp_per_game,fpts_halfppr_adjust,pass_yd,pass_td,pass_int,rec_yds,fpts_ci,rank_overall,rank_pos,src_player_name,sleeper_id,full_name,team,position
227.0,1029.0,7.0,,49.0,,1.0,,208.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,328.0,,,,Devin Singletary,6130,Devin Singletary,NYG,RB
269.0,1133.0,8.0,,34.0,,2.0,,210.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,204.0,,,,Najee Harris,7528,Najee Harris,PIT,RB
225.0,957.0,7.0,,43.0,,2.0,,200.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,296.0,,,,Javonte Williams,7588,Javonte Williams,DEN,RB
212.0,956.0,7.0,,42.0,,1.0,,193.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,293.0,,,,Zamir White,8139,Zamir White,LV,RB
225.0,993.0,6.0,,41.0,,1.0,,193.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,312.0,,,,Jonathon Brooks,11583,Jonathon Brooks,CAR,RB
144.0,735.0,3.0,,63.0,,2.0,,174.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,396.0,,,,Jaylen Warren,8228,Jaylen Warren,PIT,RB
231.0,1031.0,8.0,,29.0,,1.0,,190.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,188.0,,,,James Conner,4137,James Conner,ARI,RB
22.0,956.0,8.0,,31.0,,1.0,,186.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,217.0,,,,Zack Moss,6845,Zack Moss,CIN,RB
158.0,752.0,5.0,,53.0,,1.0,,175.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,381.0,,,,Tony Pollard,5967,Tony Pollard,TEN,RB
228.0,959.0,7.0,,29.0,,1.0,,184.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,261.0,,,,Brian Robinson Jr.,8154,Brian Robinson,WAS,RB
120.0,502.0,4.0,,56.0,,4.0,,170.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,442.0,,,,Austin Ekeler,4663,Austin Ekeler,WAS,RB
194.0,1024.0,9.0,,22.0,,0.0,,185.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,180.0,,,,Nick Chubb,4988,Nick Chubb,CLE,RB
113.0,509.0,4.0,,51.0,,2.0,,148.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,362.0,,,,Tyjae Spears,9508,Tyjae Spears,TEN,RB
191.0,861.0,9.0,,19.0,,0.0,,163.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,142.0,,,,David Montgomery,5892,David Montgomery,DET,RB
187.0,718.0,7.0,,29.0,,1.0,,152.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,179.0,,,,Ezekiel Elliott,3164,Ezekiel Elliott,DAL,RB
172.0,811.0,7.0,,22.0,,1.0,,155.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,151.0,,,,Raheem Mostert,2749,Raheem Mostert,MIA,RB
114.0,544.0,3.0,,43.0,,2.0,,139.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,339.0,,,,Trey Benson,11589,Trey Benson,ARI,RB
130.0,549.0,4.0,,39.0,,1.0,,135.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,308.0,,,,Chase Brown,9224,Chase Brown,CIN,RB
172.0,811.0,6.0,,21.0,,0.0,,141.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,138.0,,,,J.K. Dobbins,6806,J.K. Dobbins,LAC,RB
127.0,549.0,8.0,,22.0,,0.0,,129.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,160.0,,,,Blake Corum,11586,Blake Corum,LAR,RB
125.0,551.0,3.0,,36.0,,1.0,,120.1,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,230.0,,,,Zach Charbonnet,9753,Zach Charbonnet,SEA,RB
129.0,571.0,3.0,,31.0,,1.0,,119.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,232.0,,,,Ty Chandler,8230,Ty Chandler,MIN,RB
95.0,391.0,2.0,,41.0,,2.0,,114.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,308.0,,,,Antonio Gibson,6945,Antonio Gibson,NE,RB
103.0,516.0,4.0,,22.0,,1.0,,111.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,184.0,,,,Rico Dowdle,7021,Rico Dowdle,DAL,RB
107.0,421.0,3.0,,31.0,,1.0,,102.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,204.0,,,,Chuba Hubbard,7594,Chuba Hubbard,CAR,RB
122.0,535.0,3.0,,21.0,,1.0,,103.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,155.0,,,,Kimani Vidal,11647,Kimani Vidal,LAC,RB
90.0,424.0,3.0,,26.0,,1.0,,99.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,205.0,,,,MarShawn Lloyd,11581,MarShawn Lloyd,GB,RB
85.0,431.0,2.0,,33.0,,1.0,,95.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,182.0,,,,Jaleel McLaughlin,11439,Jaleel McLaughlin,DEN,RB
92.0,406.0,2.0,,28.0,,1.0,,93.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,213.0,,,,Tyrone Tracy Jr.,11655,Tyrone Tracy,NYG,RB
112.0,461.0,3.0,,21.0,,1.0,,95.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,151.0,,,,Jerome Ford,8143,Jerome Ford,CLE,RB
78.0,385.0,1.0,,26.0,,2.0,,91.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,223.0,,,,Jaylen Wright,11643,Jaylen Wright,MIA,RB
76.0,337.0,2.0,,28.0,,1.0,,85.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,196.0,,,,Kenneth Gainwell,7567,Kenneth Gainwell,PHI,RB
73.0,316.0,3.0,,36.0,,1.0,,103.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,303.0,,,,Samaje Perine,4147,Samaje Perine,DEN,RB
117.0,492.0,2.0,,23.0,,0.0,,86.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,140.0,,,,Miles Sanders,6151,Miles Sanders,CAR,RB
64.0,282.0,1.0,,29.0,,2.0,,83.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,229.0,,,,Bucky Irving,11584,Bucky Irving,TB,RB
100.0,421.0,2.0,,19.0,,1.0,,85.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,163.0,,,,Clyde Edwards-Helaire,6820,Clyde Edwards-Helaire,KC,RB
105.0,452.0,1.0,,21.0,,1.0,,82.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,151.0,,,,Roschon Johnson,10235,Roschon Johnson,CHI,RB
115.0,541.0,4.0,,8.0,,0.0,,89.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,71.0,,,,Gus Edwards,5248,Gus Edwards,LAC,RB
118.0,498.0,3.0,,12.0,,0.0,,84.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,111.0,,,,Tyler Allgeier,8132,Tyler Allgeier,ATL,RB
90.0,352.0,3.0,,21.0,,0.0,,80.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,165.0,,,,Kendre Miller,9757,Kendre Miller,NO,RB
107.0,476.0,4.0,,11.0,,0.0,,84.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,72.0,,,,Braelon Allen,11576,Braelon Allen,NYJ,RB
70.0,329.0,1.0,,23.0,,1.0,,77.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,208.0,,,,Khalil Herbert,7608,Khalil Herbert,CHI,RB
103.0,393.0,2.0,,20.0,,0.0,,73.9,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,126.0,,,,Jamaal Williams,4149,Jamaal Williams,NO,RB
95.0,393.0,2.0,,18.0,,0.0,,72.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,117.0,,,,Alexander Mattison,5987,Alexander Mattison,LV,RB
87.0,384.0,2.0,,17.0,,0.0,,71.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,129.0,,,,Ray Davis,11575,Ray Davis,BUF,RB
71.0,249.0,2.0,,14.0,,0.0,,51.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,79.0,,,,Eric Gray,10223,Eric Gray,NYG,RB
99.0,419.0,3.0,,10.0,,0.0,,71.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,69.0,,,,D'Onta Foreman,4111,D'Onta Foreman,CLE,RB
80.0,435.0,2.0,,11.0,,0.0,,70.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,98.0,,,,Keaton Mitchell,9511,Keaton Mitchell,BAL,RB
83.0,361.0,2.0,,16.0,,0.0,,68.1,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,120.0,,,,Audric Estime,11579,Audric Estime,DEN,RB
57.0,263.0,1.0,,21.0,,1.0,,62.900000000000006,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,141.0,,,,Justice Hill,5995,Justice Hill,BAL,RB
54.0,233.0,1.0,,21.0,,1.0,,61.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,159.0,,,,Will Shipley,11577,Will Shipley,PHI,RB
94.0,351.0,2.0,,15.0,,0.0,,64.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,97.0,,,,Dameon Pierce,8129,Dameon Pierce,HOU,RB
54.0,292.0,2.0,,4.0,,0.0,,46.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,33.0,,,,Jordan Mason,8408,Jordan Mason,SF,RB
48.0,188.0,1.0,,5.0,,0.0,,30.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,31.0,,,,Royce Freeman,5046,Royce Freeman,DAL,RB
69.0,284.0,2.0,,17.0,,0.0,,62.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,131.0,,,,AJ Dillon,6828,AJ Dillon,GB,RB
41.0,182.0,1.0,,4.0,,0.0,,28.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,23.0,,,,Trey Sermon,7593,Trey Sermon,IND,RB
57.0,241.0,1.0,,26.0,,1.0,,66.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,169.0,,,,Michael Carter,7607,Michael Carter,ARI,RB
35.0,156.0,1.0,,24.0,,1.0,,57.7,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,181.0,,,,Nyheim Hines,5347,Nyheim Hines,CLE,RB
78.0,352.0,2.0,,18.0,,0.0,,70.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,142.0,,,,Jeff Wilson,5284,Jeff Wilson,MIA,RB
68.0,293.0,2.0,,16.0,,0.0,,58.099999999999994,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,88.0,,,,Patrick Taylor,6963,Patrick Taylor,SF,RB
34.0,136.0,1.0,,21.0,,1.0,,52.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,159.0,,,,Jerick McKinnon,2161,Jerick McKinnon,,RB
44.0,159.0,1.0,,21.0,,1.0,,52.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,136.0,,,,Salvon Ahmed,6918,Salvon Ahmed,MIA,RB
65.0,269.0,1.0,,18.0,,0.0,,53.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,115.0,,,,Chase Edmonds,5000,Chase Edmonds,TB,RB
97.0,331.0,4.0,,3.0,,0.0,,60.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,17.0,,,,Tank Bigsby,9225,Tank Bigsby,JAX,RB
56.0,249.0,1.0,,18.0,,0.0,,51.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,111.0,,,,Emari Demercado,11199,Emari Demercado,ARI,RB
57.0,248.0,1.0,,16.0,,0.0,,51.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,122.0,,,,Dylan Laube,11574,Dylan Laube,LV,RB
86.0,384.0,2.0,,5.0,,0.0,,56.1,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,32.0,,,,Chris Rodriguez Jr.,10219,Chris Rodriguez,WAS,RB
39.0,181.0,1.0,,14.0,,1.0,,48.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,115.0,,,,Isaac Guerendo,11651,Isaac Guerendo,SF,RB
85.0,342.0,1.0,,9.0,,0.0,,50.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,59.0,,,,Joshua Kelley,7045,Joshua Kelley,,RB
58.0,211.0,1.0,,15.0,,0.0,,44.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,94.0,,,,Israel Abanikanda,9227,Israel Abanikanda,NYJ,RB
52.0,207.0,1.0,,15.0,,0.0,,43.3,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,91.0,,,,Matt Breida,4455,Matt Breida,SF,RB
97.0,372.0,1.0,,18.0,,1.0,,70.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,120.0,,,,Leonard Fournette,3969,Leonard Fournette,,RB
61.0,239.0,1.0,,10.0,,0.0,,42.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,76.0,,,,Eno Benjamin,6951,Eno Benjamin,,RB
99.0,419.0,2.0,,17.0,,0.0,,72.4,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,100.0,,,,Dalvin Cook,4029,Dalvin Cook,,RB
57.0,235.0,1.0,,11.0,,0.0,,41.2,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,62.0,,,,Cordarrelle Patterson,1535,Cordarrelle Patterson,PIT,RB
56.0,247.0,1.0,,8.0,,0.0,,40.8,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,61.0,,,,Rasheen Ali,11570,Rasheen Ali,BAL,RB
56.0,254.0,1.0,,7.0,,0.0,,40.0,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,51.0,,,,Pierre Strong Jr.,8116,Pierre Strong,CLE,RB
114.0,457.0,5.0,,17.0,,0.0,,94.5,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,103.0,,,,Kareem Hunt,4098,Kareem Hunt,,RB
36.0,164.0,1.0,,11.0,,0.0,,37.6,FreeDraftGuide,https://www.freedraftguide.com/football/draft-guide-rankings-provider.php?POS=1,,,,,,,,,,97.0,,,,D'Ernest Johnson,6694,D'Ernest Johnson,JAX,RB
314.84,1452.98,13.25,99.83,76.33,605.73,5.23,,351.65500000000003,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,274.87-352.11,#7,#1,Christian McCaffrey,4034,Christian McCaffrey,SF,RB
309.58,1359.73,7.48,94.03,70.44,549.87,3.61,,290.34000000000003,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,221.13-289.11,#27,#2,Breece Hall,8155,Breece Hall,NYJ,RB
294.32,1268.53,8.12,94.07,72.28,555.19,4.45,,288.42,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,218.52-286.04,#29,#3,Bijan Robinson,9509,Bijan Robinson,ATL,RB
311.05,1435.28,9.5,46.73,33.97,239.6,1.65,,249.745,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,200.55-264.97,#34,#4,Jonathan Taylor,6813,Jonathan Taylor,IND,RB
301.13,1360.22,10.28,30.76,22.79,183.21,1.16,,234.645,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,191.78-254.72,#36,#5,Derrick Henry,3198,Derrick Henry,BAL,RB
243.93,1077.73,8.92,84.23,60.52,435.32,3.37,,252.93,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,191.26-254.08,#37,#6,Jahmyr Gibbs,9221,Jahmyr Gibbs,DET,RB
295.25,1238.45,8.71,75.8,51.09,310.99,2.53,,245.505,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,188.76-251.16,#39,#7,Saquon Barkley,4866,Saquon Barkley,PHI,RB
251.31,1025.88,6.69,105.72,78.84,516.17,3.83,,257.14,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,186.7-248.74,#40,#8,Alvin Kamara,4035,Alvin Kamara,NO,RB
277.26,1218.89,9.89,52.79,36.02,274.12,2.18,,235.18,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,186.19-248.15,#42,#9,Kyren Williams,8150,Kyren Williams,LAR,RB
272.89,1160.49,8.86,59.68,45.28,330.49,1.91,,236.9,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,183.52-245,#43,#10,Travis Etienne,7543,Travis Etienne,JAX,RB
258.71,1131.7,9.74,53.62,40.16,320.44,2.22,,233.86,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,183.07-244.49,#44,#11,Josh Jacobs,5850,Josh Jacobs,GB,RB
277.37,1113.32,9.21,47.73,36.68,290.13,1.88,,225.6,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,177.07-237.45,#45,#12,Joe Mixon,4018,Joe Mixon,HOU,RB
221.97,1033.48,8.3,71.39,54.06,391.94,2.83,,234.18,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,176.97-237.33,#46,#13,De'Von Achane,9226,De'Von Achane,MIA,RB
279.04,1226.61,8.37,51.13,38.47,265.26,2.04,,226.34500000000003,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,176.93-237.29,#48,#14,Isiah Pacheco,8205,Isiah Pacheco,KC,RB
268.88,1175.2,9.18,37.67,27.81,201.15,1.33,,213.735,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,170.22-229.44,#51,#15,Kenneth Walker III,8151,Kenneth Walker,SEA,RB
282.7,1106.62,7.31,68.23,51.11,359.04,2.44,,224.285,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,169.21-228.25,#53,#16,Rachaad White,8136,Rachaad White,TB,RB
223.64,991.75,6.06,61.91,44.8,385.73,2.79,,209.23,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,158.26-215.4,#54,#17,James Cook,8138,James Cook,BUF,RB
225.25,1092.87,6.84,60.49,42.43,283.25,1.98,,207.555,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,157.82-214.86,#55,#18,Aaron Jones,4199,Aaron Jones,MIN,RB
187.66,835.26,10.65,30.08,22.22,179.74,1.42,,183.23,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,144.72-199.52,#59,#19,David Montgomery,5892,David Montgomery,DET,RB
239.44,1028.79,5.81,52.89,38.62,266.3,1.23,,188.15,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,141.7-195.98,#62,#20,Rhamondre Stevenson,7611,Rhamondre Stevenson,NE,RB
247.12,1016.83,6.5,42.37,30.29,206.43,1.19,,181.605,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,139.51-193.41,#63,#21,Zamir White,8139,Zamir White,LV,RB
230.44,950.4,5.93,44.82,32.4,185.95,1.38,,172.70999999999998,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,130.35-182.67,#71,#22,Javonte Williams,7588,Javonte Williams,DEN,RB
235.93,941.98,5.98,41.66,30.89,176.84,1.59,,171.005,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,129.48-181.64,#73,#23,Najee Harris,7528,Najee Harris,PIT,RB
201.91,888.69,6.06,40.1,28.64,214.06,1.22,,166.03,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,125.93-177.49,#76,#24,Tony Pollard,5967,Tony Pollard,TEN,RB
207.94,883.67,6.55,37.67,27.63,178.17,0.99,,165.475,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,125.88-177.44,#77,#25,James Conner,4137,James Conner,ARI,RB
216.49,915.8,6.22,34.93,26.62,161.9,0.8,,162.17000000000002,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,123.31-174.41,#81,#26,Devin Singletary,6130,Devin Singletary,NYG,RB
159.82,787.84,6.37,35.7,26.73,197.3,1.34,,154.785,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,116.46-166.38,#92,#27,Raheem Mostert,2749,Raheem Mostert,MIA,RB
164.9,739.02,4.31,61.31,46.1,295.53,2.24,,161.72,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,113.93-163.41,#95,#28,Jaylen Warren,8228,Jaylen Warren,PIT,RB
174.38,709.03,4.34,53.3,40.19,274.26,1.91,,154.185,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,109.72-158.46,#101,#29,Chase Brown,9224,Chase Brown,CIN,RB
183.55,724.39,6.25,36.18,25.94,161.18,1.6,,146.81,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,109.48-158.2,#102,#30,Ezekiel Elliott,3164,Ezekiel Elliott,DAL,RB
187.48,788.63,5.45,23.69,17.92,119.38,0.85,,137.92000000000002,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,104.99-152.93,#104,#31,Zack Moss,6845,Zack Moss,CIN,RB
183.39,739.48,4.58,41.48,30.32,208.85,1.22,,144.03,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,104.59-153.15,#105,#32,Jerome Ford,8143,Jerome Ford,CLE,RB
151.33,662.71,5.69,40.08,29.86,210.64,1.55,,143.61,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,104.73-152.63,#106,#33,D'Andre Swift,6790,D'Andre Swift,CHI,RB
183.55,745.52,4.72,37.43,26.88,206.09,0.93,,141.39,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,104.06-151.84,#107,#34,Tyjae Spears,9508,Tyjae Spears,TEN,RB
186.27,812.56,4.78,22.91,17.2,115.87,0.75,,133.52,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,101.27-148.57,#109,#35,Khalil Herbert,7608,Khalil Herbert,CHI,RB
137.07,575.63,3.12,73.57,53.67,390.6,2.12,,150.325,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,99.95-147.03,#111,#36,Austin Ekeler,4663,Austin Ekeler,WAS,RB
182.41,843.36,5.23,11.58,8.8,64.46,0.34,,125.6,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,97.85-144.55,#114,#37,Gus Edwards,5248,Gus Edwards,LAC,RB
162.36,683.25,4.89,32.37,24.02,191.35,0.85,,131.79,NumberFire,https://www.numberfire.com/nfl/fantasy/remaining-projections/rb,,,,,,True,,,,,96.54-143.02,#115,#38,Brian Robinson,8154,Brian Robinson,WAS,RB
